date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:36:51	66172/66172	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20May%202017%2002:01:38%20GMT	http://droitthemes.com/html/filix/assets/css/animated.css	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/css/animated.css	(from http://droitthemes.com/html/filix/index.html)
08:36:52	57378/57378	---M-Z	200	added ('OK')	text/css	date:Tue,%2002%20Jul%202019%2012:15:12%20GMT	http://droitthemes.com/html/filix/assets/css/style.css	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/css/style.css	(from http://droitthemes.com/html/filix/index.html)
08:36:52	18488/18488	---M-Z	200	added ('OK')	text/css	date:Mon,%2020%20May%202019%2008:12:21%20GMT	http://droitthemes.com/html/filix/assets/css/responsive.css	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/css/responsive.css	(from http://droitthemes.com/html/filix/index.html)
08:36:52	52087/52087	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20May%202019%2016:45:08%20GMT	http://droitthemes.com/html/filix/index-2.html	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/index-2.html	(from http://droitthemes.com/html/filix/index.html)
08:36:52	52457/52457	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2019:20:16%20GMT	http://droitthemes.com/html/filix/index-3.html	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/index-3.html	(from http://droitthemes.com/html/filix/index.html)
08:36:53	52243/52243	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2019:20:28%20GMT	http://droitthemes.com/html/filix/index-4.html	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/index-4.html	(from http://droitthemes.com/html/filix/index.html)
08:36:54	52390/52390	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2019:20:38%20GMT	http://droitthemes.com/html/filix/index-5.html	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/index-5.html	(from http://droitthemes.com/html/filix/index.html)
08:36:54	22831/22831	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2019:03:06%20GMT	http://droitthemes.com/html/filix/portfolio-2.html	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/portfolio-2.html	(from http://droitthemes.com/html/filix/index.html)
08:36:55	25560/25560	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2019:03:16%20GMT	http://droitthemes.com/html/filix/portfolio-3.html	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/portfolio-3.html	(from http://droitthemes.com/html/filix/index.html)
08:36:55	17666/17666	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20May%202019%2017:15:26%20GMT	http://droitthemes.com/html/filix/portfolio-single.html	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/portfolio-single.html	(from http://droitthemes.com/html/filix/index.html)
08:36:56	18996/18996	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2019:01:20%20GMT	http://droitthemes.com/html/filix/blog.html	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/blog.html	(from http://droitthemes.com/html/filix/index.html)
08:36:56	24775/24775	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20May%202019%2017:21:20%20GMT	http://droitthemes.com/html/filix/blog-sidebar.html	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/blog-sidebar.html	(from http://droitthemes.com/html/filix/index.html)
08:36:57	29026/29026	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20May%202019%2018:15:54%20GMT	http://droitthemes.com/html/filix/blog-single.html	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/blog-single.html	(from http://droitthemes.com/html/filix/index.html)
08:36:57	34823/34823	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20May%202019%2018:15:50%20GMT	http://droitthemes.com/html/filix/blog-single-sidebar.html	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/blog-single-sidebar.html	(from http://droitthemes.com/html/filix/index.html)
08:36:58	18368/18368	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20May%202019%2018:26:34%20GMT	http://droitthemes.com/html/filix/contact.html	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/contact.html	(from http://droitthemes.com/html/filix/index.html)
08:37:01	44594/44594	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Feb%202019%2011:57:54%20GMT	http://droitthemes.com/html/filix/assets/images/portfolio_img_1.jpg	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/portfolio_img_1.jpg	(from http://droitthemes.com/html/filix/index.html)
08:37:05	41270/41270	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Feb%202019%2011:57:18%20GMT	http://droitthemes.com/html/filix/assets/images/portfolio_img_2.jpg	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/portfolio_img_2.jpg	(from http://droitthemes.com/html/filix/index.html)
08:37:05	27264/27264	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Feb%202019%2003:18:42%20GMT	http://droitthemes.com/html/filix/assets/images/portfolio_img_6.jpg	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/portfolio_img_6.jpg	(from http://droitthemes.com/html/filix/index.html)
08:37:06	41736/41736	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Feb%202019%2011:59:02%20GMT	http://droitthemes.com/html/filix/assets/images/portfolio_img_4.jpg	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/portfolio_img_4.jpg	(from http://droitthemes.com/html/filix/index.html)
08:37:09	55312/55312	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Feb%202019%2011:58:38%20GMT	http://droitthemes.com/html/filix/assets/images/portfolio_img_3.jpg	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/portfolio_img_3.jpg	(from http://droitthemes.com/html/filix/index.html)
08:37:10	24201/24201	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Mar%202019%2009:18:56%20GMT	http://droitthemes.com/html/filix/assets/images/test/test_user_1.jpg	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/test/test_user_1.jpg	(from http://droitthemes.com/html/filix/index.html)
08:37:10	25344/25344	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Mar%202019%2009:18:56%20GMT	http://droitthemes.com/html/filix/assets/images/test/test_user_2.jpg	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/test/test_user_2.jpg	(from http://droitthemes.com/html/filix/index.html)
08:37:10	2204/2204	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2005:43:48%20GMT	http://droitthemes.com/html/filix/assets/images/client/vector_icon_1.png	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/client/vector_icon_1.png	(from http://droitthemes.com/html/filix/index.html)
08:37:11	3583/3583	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2005:14:48%20GMT	http://droitthemes.com/html/filix/assets/images/client/vector_icon_2.png	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/client/vector_icon_2.png	(from http://droitthemes.com/html/filix/index.html)
08:37:11	2341/2341	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2005:45:12%20GMT	http://droitthemes.com/html/filix/assets/images/client/vector_icon_5.png	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/client/vector_icon_5.png	(from http://droitthemes.com/html/filix/index.html)
08:37:12	4269/4269	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2005:17:12%20GMT	http://droitthemes.com/html/filix/assets/images/client/vector_icon_8.png	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/client/vector_icon_8.png	(from http://droitthemes.com/html/filix/index.html)
08:37:12	3188/3188	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2005:16:30%20GMT	http://droitthemes.com/html/filix/assets/images/client/vector_icon_6.png	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/client/vector_icon_6.png	(from http://droitthemes.com/html/filix/index.html)
08:37:12	27625/27625	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Mar%202019%2009:18:56%20GMT	http://droitthemes.com/html/filix/assets/images/test/test_user_3.jpg	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/test/test_user_3.jpg	(from http://droitthemes.com/html/filix/index.html)
08:37:13	3278/3278	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2005:17:34%20GMT	http://droitthemes.com/html/filix/assets/images/client/vector_icon_9.png	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/client/vector_icon_9.png	(from http://droitthemes.com/html/filix/index.html)
08:37:13	3550/3550	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2005:16:48%20GMT	http://droitthemes.com/html/filix/assets/images/client/vector_icon_7.png	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/client/vector_icon_7.png	(from http://droitthemes.com/html/filix/index.html)
08:37:13	2001/2001	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2005:46:12%20GMT	http://droitthemes.com/html/filix/assets/images/client/vector_icon_4.png	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/client/vector_icon_4.png	(from http://droitthemes.com/html/filix/index.html)
08:37:14	3821/3821	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2005:15:16%20GMT	http://droitthemes.com/html/filix/assets/images/client/vector_icon_3.png	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/client/vector_icon_3.png	(from http://droitthemes.com/html/filix/index.html)
08:37:15	81333/81333	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Mar%202019%2011:13:46%20GMT	http://droitthemes.com/html/filix/assets/images/portfolio_img_5.jpg	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/portfolio_img_5.jpg	(from http://droitthemes.com/html/filix/index.html)
08:37:16	35445/35445	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Feb%202019%2003:50:04%20GMT	http://droitthemes.com/html/filix/assets/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/js/isotope.pkgd.min.js	(from http://droitthemes.com/html/filix/index.html)
08:37:16	48944/48944	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202018%2000:33:36%20GMT	http://droitthemes.com/html/filix/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/js/bootstrap.min.js	(from http://droitthemes.com/html/filix/index.html)
08:37:16	21068/21068	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2008%20Feb%202015%2017:40:02%20GMT	http://droitthemes.com/html/filix/assets/js/jquery.validate.min.js	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/js/jquery.validate.min.js	(from http://droitthemes.com/html/filix/index.html)
08:37:17	2109/2109	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Feb%202019%2004:16:18%20GMT	http://droitthemes.com/html/filix/assets/js/contact.js	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/js/contact.js	(from http://droitthemes.com/html/filix/index.html)
08:37:17	86927/86927	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2007%20Jan%202019%2006:28:02%20GMT	http://droitthemes.com/html/filix/assets/js/jquery-3.3.1.min.js	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/js/jquery-3.3.1.min.js	(from http://droitthemes.com/html/filix/index.html)
08:37:17	5407/5407	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2021%20Jan%202018%2010:31:40%20GMT	http://droitthemes.com/html/filix/assets/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/js/imagesloaded.pkgd.min.js	(from http://droitthemes.com/html/filix/index.html)
08:37:17	41096/41096	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2030%20Jan%202018%2011:36:54%20GMT	http://droitthemes.com/html/filix/assets/js/jquery.form.js	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/js/jquery.form.js	(from http://droitthemes.com/html/filix/index.html)
08:37:18	41953/41953	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2006%20May%202016%2019:35:48%20GMT	http://droitthemes.com/html/filix/assets/js/slick.min.js	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/js/slick.min.js	(from http://droitthemes.com/html/filix/index.html)
08:37:18	43009/43009	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2026%20Mar%202017%2013:46:20%20GMT	http://droitthemes.com/html/filix/assets/js/particles.js	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/js/particles.js	(from http://droitthemes.com/html/filix/index.html)
08:37:18	15553/15553	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2001%20Aug%202017%2007:15:56%20GMT	http://droitthemes.com/html/filix/assets/js/wow.js	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/js/wow.js	(from http://droitthemes.com/html/filix/index.html)
08:37:18	9301/9301	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2002%20Nov%202018%2003:25:20%20GMT	http://droitthemes.com/html/filix/assets/js/parallax-scroll.js	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/js/parallax-scroll.js	(from http://droitthemes.com/html/filix/index.html)
08:37:18	9194/9194	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Mar%202019%2004:23:02%20GMT	http://droitthemes.com/html/filix/assets/js/universal-tilt.js	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/js/universal-tilt.js	(from http://droitthemes.com/html/filix/index.html)
08:37:19	6408/6408	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2016%20May%202019%2018:45:52%20GMT	http://droitthemes.com/html/filix/assets/js/main.js	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/js/main.js	(from http://droitthemes.com/html/filix/index.html)
08:37:32	77160/77160	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Jun%202018%2012:53:10%20GMT	http://droitthemes.com/html/filix/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/fontawesome-webfont3e6e.woff2	(from http://droitthemes.com/html/filix/assets/css/font-awesome.min.css)
08:37:35	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Jun%202018%2012:53:10%20GMT	http://droitthemes.com/html/filix/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/fontawesome-webfont3e6e.svg	(from http://droitthemes.com/html/filix/assets/css/font-awesome.min.css)
08:37:37	98024/98024	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Jun%202018%2012:53:10%20GMT	http://droitthemes.com/html/filix/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/fontawesome-webfont3e6e.woff	(from http://droitthemes.com/html/filix/assets/css/font-awesome.min.css)
08:37:43	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Jun%202018%2012:53:10%20GMT	http://droitthemes.com/html/filix/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/fontawesome-webfont3e6e.eot	(from http://droitthemes.com/html/filix/assets/css/font-awesome.min.css)
08:37:47	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Jun%202018%2012:53:10%20GMT	http://droitthemes.com/html/filix/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/fontawesome-webfontd41d.eot	(from http://droitthemes.com/html/filix/assets/css/font-awesome.min.css)
08:37:48	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Aug%202017%2007:15:56%20GMT	http://droitthemes.com/html/filix/assets/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/themify9f24.eot	(from http://droitthemes.com/html/filix/assets/css/themify-icons.css)
08:37:50	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2001%20Aug%202017%2007:15:56%20GMT	http://droitthemes.com/html/filix/assets/fonts/themify.eot?	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/themifyd41d.eot	(from http://droitthemes.com/html/filix/assets/css/themify-icons.css)
08:37:52	56108/56108	---M--	200	added ('OK')	font/woff	date:Tue,%2001%20Aug%202017%2007:15:56%20GMT	http://droitthemes.com/html/filix/assets/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/themify9f24.woff	(from http://droitthemes.com/html/filix/assets/css/themify-icons.css)
08:37:58	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Oct%202013%2015:50:02%20GMT	http://droitthemes.com/html/filix/assets/fonts/ElegantIcons.eot	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/ElegantIcons.eot	(from http://droitthemes.com/html/filix/assets/css/elegant-icon-style.css)
08:37:59	277297/277297	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Oct%202013%2015:50:02%20GMT	http://droitthemes.com/html/filix/assets/fonts/ElegantIcons.svg	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/ElegantIcons.svg	(from http://droitthemes.com/html/filix/assets/css/elegant-icon-style.css)
08:38:00	78584/78584	---M--	200	added ('OK')	font/ttf	date:Tue,%2001%20Aug%202017%2007:15:56%20GMT	http://droitthemes.com/html/filix/assets/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/themify9f24.ttf	(from http://droitthemes.com/html/filix/assets/css/themify-icons.css)
08:38:00	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Oct%202013%2015:50:02%20GMT	http://droitthemes.com/html/filix/assets/fonts/ElegantIcons.eot?	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/ElegantIconsd41d.eot	(from http://droitthemes.com/html/filix/assets/css/elegant-icon-style.css)
08:38:01	4178/4178	---M--	200	added ('OK')	image/gif	date:Wed,%2004%20Oct%202017%2003:49:28%20GMT	http://droitthemes.com/html/filix/assets/images/ajax-loader.gif	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/images/ajax-loader.gif	(from http://droitthemes.com/html/filix/assets/css/slick-theme.css)
08:38:01	59388/59388	---M--	200	added ('OK')	font/ttf	date:Fri,%2004%20Oct%202013%2015:50:02%20GMT	http://droitthemes.com/html/filix/assets/fonts/ElegantIcons.ttf	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/ElegantIcons.ttf	(from http://droitthemes.com/html/filix/assets/css/elegant-icon-style.css)
08:38:02	46951/46951	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jul%202020%2003:08:02%20GMT	http://droitthemes.com/html/filix/assets/css/fonts/slick.eot?	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/css/fonts/slickd41d.eot	(from http://droitthemes.com/html/filix/assets/css/slick-theme.css)
08:38:02	46955/46955	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jul%202020%2003:08:03%20GMT	http://droitthemes.com/html/filix/assets/css/fonts/slick.woff	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/css/fonts/slick.woff	(from http://droitthemes.com/html/filix/assets/css/slick-theme.css)
08:38:03	46949/46949	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jul%202020%2003:08:04%20GMT	http://droitthemes.com/html/filix/assets/css/fonts/slick.ttf	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/css/fonts/slick.ttf	(from http://droitthemes.com/html/filix/assets/css/slick-theme.css)
08:38:04	46949/46949	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jul%202020%2003:08:04%20GMT	http://droitthemes.com/html/filix/assets/css/fonts/slick.svg	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/css/fonts/slick.4c.delayed	(from http://droitthemes.com/html/filix/assets/css/slick-theme.css)
08:38:05	20120/20120	---M--	200	added ('OK')	font/woff2	date:Wed,%2020%20Feb%202019%2018:14:44%20GMT	http://droitthemes.com/html/filix/assets/fonts/futura/futura_bold_font.woff2	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/futura/futura_bold_font.woff2	(from http://droitthemes.com/html/filix/assets/css/style.css)
08:38:07	25332/25332	---M--	200	added ('OK')	font/woff	date:Wed,%2020%20Feb%202019%2018:14:44%20GMT	http://droitthemes.com/html/filix/assets/fonts/futura/futura_bold_font.woff	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/futura/futura_bold_font.woff	(from http://droitthemes.com/html/filix/assets/css/style.css)
08:38:08	19308/19308	---M--	200	added ('OK')	font/woff2	date:Wed,%2020%20Feb%202019%2018:14:44%20GMT	http://droitthemes.com/html/filix/assets/fonts/futura/futura_book_font.woff2	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/futura/futura_book_font.woff2	(from http://droitthemes.com/html/filix/assets/css/style.css)
08:38:10	20232/20232	---M--	200	added ('OK')	font/woff2	date:Wed,%2020%20Feb%202019%2018:14:44%20GMT	http://droitthemes.com/html/filix/assets/fonts/futura/futura_extra_black_font.woff2	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/futura/futura_extra_black_font.woff2	(from http://droitthemes.com/html/filix/assets/css/style.css)
08:38:10	24612/24612	---M--	200	added ('OK')	font/woff	date:Wed,%2020%20Feb%202019%2018:14:44%20GMT	http://droitthemes.com/html/filix/assets/fonts/futura/futura_book_font.woff	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/futura/futura_book_font.woff	(from http://droitthemes.com/html/filix/assets/css/style.css)
08:38:11	25520/25520	---M--	200	added ('OK')	font/woff	date:Wed,%2020%20Feb%202019%2018:14:44%20GMT	http://droitthemes.com/html/filix/assets/fonts/futura/futura_extra_black_font.woff	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/futura/futura_extra_black_font.woff	(from http://droitthemes.com/html/filix/assets/css/style.css)
08:38:11	19936/19936	---M--	200	added ('OK')	font/woff2	date:Wed,%2020%20Feb%202019%2018:14:44%20GMT	http://droitthemes.com/html/filix/assets/fonts/futura/futura_heavy_font.woff2	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/futura/futura_heavy_font.woff2	(from http://droitthemes.com/html/filix/assets/css/style.css)
08:38:13	18884/18884	---M--	200	added ('OK')	font/woff2	date:Wed,%2020%20Feb%202019%2018:14:44%20GMT	http://droitthemes.com/html/filix/assets/fonts/futura/futura_light_bt.woff2	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/futura/futura_light_bt.woff2	(from http://droitthemes.com/html/filix/assets/css/style.css)
08:38:14	25336/25336	---M--	200	added ('OK')	font/woff	date:Wed,%2020%20Feb%202019%2018:14:44%20GMT	http://droitthemes.com/html/filix/assets/fonts/futura/futura_heavy_font.woff	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/futura/futura_heavy_font.woff	(from http://droitthemes.com/html/filix/assets/css/style.css)
08:38:15	18444/18444	---M--	200	added ('OK')	font/woff2	date:Wed,%2020%20Feb%202019%2018:14:44%20GMT	http://droitthemes.com/html/filix/assets/fonts/futura/futura_light_font.woff2	C:/My%20Web%20Sites/filix/droitthemes.com/html/filix/assets/fonts/futura/futura_light_font.woff2	(from http://droitthemes.com/html/filix/assets/css/style.css)
